Data for EDA
6
X
Y
Z
code
property 1
property 2
71 181 19 0 8.32599 0.2728 
71 181 20 0 8.18528 0.2651 
71 181 21 0 1.27677 0.0364 
71 181 22 0 1.04306 0.0442 
71 181 23 0 7.66268 0.2079 
71 181 24 0 7.80318 0.2121 
71 181 25 0 0.2186 0.0379 
71 181 26 0 0.964997 0.0368 
71 181 27 0 0.382183 0.0298 
71 181 28 1 0.5814 0.032 
71 181 29 1 0.622062 0.0356 
71 181 30 1 0.700879 0.061 
71 181 31 0 1.0548 0.0537 
71 181 32 0 1.10476 0.0498 
71 181 33 0 0.174658 0.0383 
71 181 34 0 0.697206 0.0396 
71 181 35 0 7.30385 0.1727 
71 181 36 0 7.46583 0.2164 
71 181 37 0 7.49602 0.2074 
71 181 38 0 0.934262 0.036 
71 181 39 0 0.644556 0.0392 
71 181 40 0 8.09488 0.2358 
71 181 41 1 1.03665 0.039 
71 181 42 0 1.08464 0.0449 
71 181 43 0 1.02232 0.0358 
71 181 44 1 1.05461 0.0522 
71 181 45 1 0.952952 0.0487 
71 181 46 1 1.45647 0.052 
71 181 47 0 1.89756 0.0515 
71 181 48 0 1.55913 0.0629 
71 181 49 0 1.55621 0.0541 
71 181 50 0 0.962704 0.0425 
71 181 51 0 8.56251 0.3314 
71 181 52 0 8.62716 0.3105 
71 181 53 0 8.5509 0.2838 
71 181 54 0 2.33694 0.0748 
71 181 55 0 2.43452 0.0663 
71 181 56 0 2.32884 0.059 
71 181 57 1 2.93893 0.0721 
71 181 58 1 1.84887 0.0667 
71 181 59 0 1.86875 0.059 
71 181 60 0 2.89783 0.0861 
71 181 61 1 2.7005 0.0828 
71 181 62 1 2.07548 0.0684 
71 181 63 0 3.30474 0.0747 
71 181 64 0 1.70416 0.0607 
71 181 65 0 2.32927 0.0709 
71 181 66 0 2.22089 0.0735 
71 181 67 0 7.53387 0.2508 
71 181 68 1 8.05483 0.2095 
71 181 69 1 1.43164 0.0558 
71 181 70 1 1.92843 0.0677 
71 181 71 1 3.2673 0.0689 
71 181 72 1 2.58067 0.0585 
71 181 73 1 2.53959 0.0636 
71 181 74 1 2.06502 0.0558 
71 181 75 1 2.01845 0.0633 
71 181 76 1 1.19812 0.0599 
71 181 77 1 7.77033 0.2152 
71 181 78 1 8.10989 0.2329 
71 181 79 0 8.18537 0.2659 
71 181 80 0 1.70331 0.0646 
